Time,Mode,MainV,MPPTV,TargetV,Error,Current,Power,PWM
2025-12-29T23:35:13.990Z,a,0.76,4.37,0,0,139,0.61,157
2025-12-29T23:35:13.991Z,a,0.76,4.37,0,0,139,0.61,157
2025-12-29T23:35:14.635Z,a,0.88,4.95,0,0,123,0.61,245
2025-12-29T23:35:14.635Z,a,0.88,4.95,0,0,123,0.61,245
2025-12-29T23:35:15.279Z,a,0.66,4.82,0,0,141,0.68,227
2025-12-29T23:35:15.281Z,a,0.66,4.82,0,0,141,0.68,227
2025-12-29T23:35:15.918Z,a,0.68,4.63,0,0,86,0.4,197
2025-12-29T23:35:15.918Z,a,0.68,4.63,0,0,86,0.4,197
2025-12-29T23:35:16.566Z,a,0.71,4.38,0,0,137,0.6,158
2025-12-29T23:35:16.567Z,a,0.71,4.38,0,0,137,0.6,158
2025-12-29T23:35:17.211Z,a,0.2,4.25,0,0,141,0.6,138
2025-12-29T23:35:17.211Z,a,0.2,4.25,0,0,141,0.6,138
2025-12-29T23:35:17.855Z,a,0.2,4.18,0,0,264,1.1,126
2025-12-29T23:35:17.855Z,a,0.2,4.18,0,0,264,1.1,126
2025-12-29T23:35:18.499Z,a,1.34,4.55,0,0,136,0.62,185
2025-12-29T23:35:18.499Z,a,1.34,4.55,0,0,136,0.62,185
2025-12-29T23:35:19.143Z,a,1.05,4.15,0,0,279,1.16,123
2025-12-29T23:35:19.143Z,a,1.05,4.15,0,0,279,1.16,123
2025-12-29T23:35:19.788Z,a,1.12,4.07,0,0,295,1.2,110
2025-12-29T23:35:19.788Z,a,1.12,4.07,0,0,295,1.2,110
2025-12-29T23:35:20.432Z,a,1.1,4.35,0,0,140,0.61,154
2025-12-29T23:35:20.432Z,a,1.1,4.35,0,0,140,0.61,154
2025-12-29T23:35:21.076Z,a,0.86,4.9,0,0,108,0.53,239
2025-12-29T23:35:21.076Z,a,0.86,4.9,0,0,108,0.53,239
2025-12-29T23:35:21.715Z,a,0.68,4.93,0,0,93,0.46,242
2025-12-29T23:35:21.715Z,a,0.68,4.93,0,0,93,0.46,242
2025-12-29T23:35:22.363Z,a,0.66,4.21,0,0,100,0.42,132
2025-12-29T23:35:22.363Z,a,0.66,4.21,0,0,100,0.42,132
2025-12-29T23:35:23.007Z,a,0.27,4.35,0,0,117,0.51,154
2025-12-29T23:35:23.008Z,a,0.27,4.35,0,0,117,0.51,154
2025-12-29T23:35:23.649Z,a,0.27,4.94,0,0,81,0.4,245
2025-12-29T23:35:23.649Z,a,0.27,4.94,0,0,81,0.4,245
2025-12-29T23:35:24.295Z,a,0.78,4.17,0,0,250,1.04,126
2025-12-29T23:35:24.295Z,a,0.78,4.17,0,0,250,1.04,126
2025-12-29T23:35:24.939Z,a,1.32,4.09,0,0,252,1.03,113
2025-12-29T23:35:24.939Z,a,1.32,4.09,0,0,252,1.03,113
2025-12-29T23:35:25.583Z,a,1.25,4.44,0,0,141,0.63,168
2025-12-29T23:35:25.583Z,a,1.25,4.44,0,0,141,0.63,168
2025-12-29T23:35:26.228Z,a,0.95,4.03,0,0,271,1.09,104
2025-12-29T23:35:26.228Z,a,0.95,4.03,0,0,271,1.09,104
2025-12-29T23:35:26.872Z,a,0.17,4.07,0,0,264,1.07,110
2025-12-29T23:35:26.872Z,a,0.17,4.07,0,0,264,1.07,110
2025-12-29T23:35:27.516Z,a,0.17,4.38,0,0,113,0.49,158
2025-12-29T23:35:27.516Z,a,0.17,4.38,0,0,113,0.49,158
2025-12-29T23:35:28.160Z,a,0.81,4.88,0,0,109,0.53,236
2025-12-29T23:35:28.160Z,a,0.81,4.88,0,0,109,0.53,236
2025-12-29T23:35:28.804Z,a,0.66,4.13,0,0,273,1.13,120
2025-12-29T23:35:28.804Z,a,0.66,4.13,0,0,273,1.13,120
2025-12-29T23:35:29.448Z,a,0.39,4.27,0,0,121,0.52,141
2025-12-29T23:35:29.449Z,a,0.39,4.27,0,0,121,0.52,141
2025-12-29T23:35:30.088Z,a,0.39,4.38,0,0,85,0.37,158
2025-12-29T23:35:30.088Z,a,0.39,4.38,0,0,85,0.37,158
2025-12-29T23:35:30.736Z,a,1.32,4.35,0,0,142,0.62,154
2025-12-29T23:35:30.736Z,a,1.32,4.35,0,0,142,0.62,154
2025-12-29T23:35:31.380Z,a,1.25,4.69,0,0,146,0.68,206
2025-12-29T23:35:31.380Z,a,1.25,4.69,0,0,146,0.68,206
2025-12-29T23:35:32.024Z,a,0.88,4.23,0,0,105,0.44,135
2025-12-29T23:35:32.025Z,a,0.88,4.23,0,0,105,0.44,135
2025-12-29T23:35:32.668Z,a,1.05,4.34,0,0,121,0.53,152
2025-12-29T23:35:32.669Z,a,1.05,4.34,0,0,121,0.53,152
2025-12-29T23:35:33.307Z,a,0.9,4.43,0,0,97,0.43,165
2025-12-29T23:35:33.308Z,a,0.9,4.43,0,0,97,0.43,165
2025-12-29T23:35:33.956Z,a,0.81,4.12,0,0,272,1.12,118
2025-12-29T23:35:33.956Z,a,0.81,4.12,0,0,272,1.12,118
2025-12-29T23:35:34.600Z,a,0.2,4.19,0,0,276,1.16,129
2025-12-29T23:35:34.601Z,a,0.2,4.19,0,0,276,1.16,129
2025-12-29T23:35:35.244Z,a,0.24,4.69,0,0,105,0.49,206
2025-12-29T23:35:35.245Z,a,0.24,4.69,0,0,105,0.49,206
2025-12-29T23:35:35.889Z,a,0.12,4.6,0,0,145,0.67,193
2025-12-29T23:35:35.889Z,a,0.12,4.6,0,0,145,0.67,193
2025-12-29T23:35:36.533Z,a,0,4.13,0,0,271,1.12,120
2025-12-29T23:35:36.533Z,a,0,4.13,0,0,271,1.12,120
2025-12-29T23:35:37.177Z,a,1.34,4.41,0,0,128,0.56,163
2025-12-29T23:35:37.178Z,a,1.34,4.41,0,0,128,0.56,163
2025-12-29T23:35:37.822Z,a,1.17,4.63,0,0,131,0.61,197
2025-12-29T23:35:37.822Z,a,1.17,4.63,0,0,131,0.61,197
2025-12-29T23:35:38.466Z,a,0.88,4.57,0,0,100,0.46,188
2025-12-29T23:35:38.466Z,a,0.88,4.57,0,0,100,0.46,188
2025-12-29T23:35:39.111Z,a,0.83,4.49,0,0,115,0.52,174
2025-12-29T23:35:39.110Z,a,0.83,4.49,0,0,115,0.52,174
2025-12-29T23:35:39.754Z,a,0.81,4.87,0,0,137,0.67,234
2025-12-29T23:35:39.754Z,a,0.81,4.87,0,0,137,0.67,234
2025-12-29T23:35:40.398Z,a,0.59,4.62,0,0,148,0.68,196
2025-12-29T23:35:40.399Z,a,0.59,4.62,0,0,148,0.68,196
2025-12-29T23:35:41.042Z,a,0.71,4.25,0,0,106,0.45,138
2025-12-29T23:35:41.043Z,a,0.71,4.25,0,0,106,0.45,138
2025-12-29T23:35:41.682Z,a,0.24,4.6,0,0,89,0.41,193
2025-12-29T23:35:41.681Z,a,0.24,4.6,0,0,89,0.41,193
2025-12-29T23:35:42.330Z,a,0.12,4.64,0,0,106,0.49,199
2025-12-29T23:35:42.330Z,a,0.12,4.64,0,0,106,0.49,199
2025-12-29T23:35:42.974Z,a,1.17,4.76,0,0,101,0.48,217
2025-12-29T23:35:42.975Z,a,1.17,4.76,0,0,101,0.48,217
2025-12-29T23:35:43.613Z,a,0.9,4.59,0,0,97,0.45,191
2025-12-29T23:35:43.614Z,a,0.9,4.59,0,0,97,0.45,191
2025-12-29T23:35:44.261Z,a,0.98,4.01,0,0,252,1.01,101
2025-12-29T23:35:44.262Z,a,0.98,4.01,0,0,252,1.01,101
2025-12-29T23:35:44.906Z,a,1.1,4.98,0,0,128,0.64,251
2025-12-29T23:35:44.906Z,a,1.1,4.98,0,0,128,0.64,251
2025-12-29T23:35:45.550Z,a,0.66,4.05,0,0,283,1.15,107
2025-12-29T23:35:45.550Z,a,0.66,4.05,0,0,283,1.15,107
2025-12-29T23:35:46.195Z,a,0.17,4.35,0,0,131,0.57,154
2025-12-29T23:35:46.196Z,a,0.17,4.35,0,0,131,0.57,154
2025-12-29T23:35:46.838Z,a,0.12,4.12,0,0,271,1.12,118
2025-12-29T23:35:46.839Z,a,0.12,4.12,0,0,271,1.12,118
2025-12-29T23:35:47.483Z,a,0.32,4.23,0,0,89,0.38,135
2025-12-29T23:35:47.484Z,a,0.32,4.23,0,0,89,0.38,135
2025-12-29T23:35:48.126Z,a,0.32,4.22,0,0,148,0.62,132
2025-12-29T23:35:48.126Z,a,0.32,4.22,0,0,148,0.62,132
2025-12-29T23:35:48.771Z,a,0.39,4.02,0,0,279,1.12,103
2025-12-29T23:35:48.773Z,a,0.39,4.02,0,0,279,1.12,103
2025-12-29T23:35:49.414Z,a,1.37,4.04,0,0,266,1.07,106
2025-12-29T23:35:49.415Z,a,1.37,4.04,0,0,266,1.07,106
2025-12-29T23:35:50.058Z,a,1.3,4.83,0,0,142,0.69,228
2025-12-29T23:35:50.058Z,a,1.3,4.83,0,0,142,0.69,228
2025-12-29T23:35:50.703Z,a,0.76,4.31,0,0,129,0.56,148
2025-12-29T23:35:50.703Z,a,0.76,4.31,0,0,129,0.56,148
2025-12-29T23:35:51.342Z,a,0.95,4.36,0,0,82,0.36,155
2025-12-29T23:35:51.342Z,a,0.95,4.36,0,0,82,0.36,155
2025-12-29T23:35:51.990Z,a,0.88,4.78,0,0,106,0.51,220
2025-12-29T23:35:51.991Z,a,0.88,4.78,0,0,106,0.51,220
2025-12-29T23:35:52.634Z,a,0.68,4.58,0,0,128,0.59,189
2025-12-29T23:35:52.634Z,a,0.68,4.58,0,0,128,0.59,189
2025-12-29T23:35:53.278Z,a,0.71,4.79,0,0,125,0.6,222
2025-12-29T23:35:53.279Z,a,0.71,4.79,0,0,125,0.6,222
2025-12-29T23:35:53.922Z,a,0.66,4.25,0,0,112,0.48,138
2025-12-29T23:35:53.922Z,a,0.66,4.25,0,0,112,0.48,138
2025-12-29T23:35:54.567Z,a,0.34,4.51,0,0,114,0.51,179
2025-12-29T23:35:54.567Z,a,0.34,4.51,0,0,114,0.51,179
2025-12-29T23:35:55.211Z,a,0,4.03,0,0,281,1.13,104
2025-12-29T23:35:55.211Z,a,0,4.03,0,0,281,1.13,104
2025-12-29T23:35:55.856Z,a,1.34,4.33,0,0,141,0.61,151
2025-12-29T23:35:55.857Z,a,1.34,4.33,0,0,141,0.61,151
2025-12-29T23:35:56.499Z,a,1.2,4.17,0,0,271,1.13,126
2025-12-29T23:35:56.500Z,a,1.2,4.17,0,0,271,1.13,126
2025-12-29T23:35:57.144Z,a,1.1,4.92,0,0,128,0.63,242
2025-12-29T23:35:57.144Z,a,1.1,4.92,0,0,128,0.63,242
2025-12-29T23:35:57.782Z,a,0.68,4.95,0,0,92,0.46,245
2025-12-29T23:35:57.783Z,a,0.68,4.95,0,0,92,0.46,245
2025-12-29T23:35:58.431Z,a,0.68,4.51,0,0,135,0.61,179
2025-12-29T23:35:58.432Z,a,0.68,4.51,0,0,135,0.61,179
2025-12-29T23:35:59.076Z,a,0.73,4.99,0,0,137,0.68,251
2025-12-29T23:35:59.077Z,a,0.73,4.99,0,0,137,0.68,251
2025-12-29T23:35:59.719Z,a,0.66,4.94,0,0,120,0.59,245
2025-12-29T23:35:59.720Z,a,0.66,4.94,0,0,120,0.59,245
2025-12-29T23:36:00.364Z,a,0.66,4.26,0,0,122,0.52,140
2025-12-29T23:36:00.364Z,a,0.66,4.26,0,0,122,0.52,140
2025-12-29T23:36:01.009Z,a,0.37,4.15,0,0,275,1.14,123
2025-12-29T23:36:01.010Z,a,0.37,4.15,0,0,275,1.14,123
2025-12-29T23:36:01.552Z,,,,,,,,
2025-12-29T23:36:01.553Z,,,,,,,,
2025-12-29T23:36:01.661Z,m,0.39,4.15,0,0,258,1.07,123
2025-12-29T23:36:01.661Z,m,0.39,4.15,0,0,258,1.07,123
2025-12-29T23:36:02.310Z,m,0.2,4.15,0,0,269,1.12,123
2025-12-29T23:36:02.310Z,m,0.2,4.15,0,0,269,1.12,123
2025-12-29T23:36:02.953Z,m,0.15,4.15,0,0,271,1.12,123
2025-12-29T23:36:02.954Z,m,0.15,4.15,0,0,271,1.12,123
2025-12-29T23:36:03.598Z,m,0.24,2.85,3,5,292,0.83,162
2025-12-29T23:36:03.599Z,m,0.24,2.85,3,5,292,0.83,162
2025-12-29T23:36:04.243Z,m,0.12,2.85,3,5,287,0.82,162
2025-12-29T23:36:04.244Z,m,0.12,2.85,3,5,287,0.82,162
2025-12-29T23:36:04.885Z,m,0.81,2.85,3,5,283,0.81,162
2025-12-29T23:36:04.886Z,m,0.81,2.85,3,5,283,0.81,162
2025-12-29T23:36:05.532Z,m,0.83,2.85,3,5,270,0.77,162
2025-12-29T23:36:05.533Z,m,0.83,2.85,3,5,270,0.77,162
2025-12-29T23:36:06.175Z,m,0.9,2.85,3,5,251,0.72,162
2025-12-29T23:36:06.176Z,m,0.9,2.85,3,5,251,0.72,162
2025-12-29T23:36:06.818Z,m,0.98,2.85,3,5,290,0.83,162
2025-12-29T23:36:06.818Z,m,0.98,2.85,3,5,290,0.83,162
2025-12-29T23:36:07.465Z,m,1.08,2.85,3,5,251,0.72,162
2025-12-29T23:36:07.464Z,m,1.08,2.85,3,5,251,0.72,162
2025-12-29T23:36:08.106Z,m,1.15,2.85,3,5,251,0.72,162
2025-12-29T23:36:08.106Z,m,1.15,2.85,3,5,251,0.72,162
2025-12-29T23:36:08.749Z,m,1.27,2.85,3,5,267,0.76,162
2025-12-29T23:36:08.750Z,m,1.27,2.85,3,5,267,0.76,162
2025-12-29T23:36:09.394Z,m,1.32,2.85,3,5,263,0.75,162
2025-12-29T23:36:09.394Z,m,1.32,2.85,3,5,263,0.75,162
2025-12-29T23:36:10.038Z,m,0.05,2.85,3,5,284,0.81,162
2025-12-29T23:36:10.039Z,m,0.05,2.85,3,5,284,0.81,162
2025-12-29T23:36:10.682Z,m,0.2,2.85,3,5,291,0.83,162
2025-12-29T23:36:10.682Z,m,0.2,2.85,3,5,291,0.83,162
2025-12-29T23:36:11.329Z,m,0.15,2.85,3,5,259,0.74,162
2025-12-29T23:36:11.327Z,m,0.15,2.85,3,5,259,0.74,162
2025-12-29T23:36:11.970Z,m,0.15,2.85,3,5,297,0.85,162
2025-12-29T23:36:11.970Z,m,0.15,2.85,3,5,297,0.85,162
2025-12-29T23:36:12.614Z,m,0.12,2.85,3,5,263,0.75,162
2025-12-29T23:36:12.614Z,m,0.12,2.85,3,5,263,0.75,162
2025-12-29T23:36:13.258Z,m,0.81,2.85,3,5,298,0.85,162
2025-12-29T23:36:13.258Z,m,0.81,2.85,3,5,298,0.85,162
2025-12-29T23:36:13.902Z,m,0.81,2.85,3,5,267,0.76,162
2025-12-29T23:36:13.902Z,m,0.81,2.85,3,5,267,0.76,162
2025-12-29T23:36:14.548Z,m,0.86,2.85,3,5,266,0.76,162
2025-12-29T23:36:14.548Z,m,0.86,2.85,3,5,266,0.76,162
2025-12-29T23:36:15.190Z,m,0.93,2.85,3,5,291,0.83,162
2025-12-29T23:36:15.191Z,m,0.93,2.85,3,5,291,0.83,162
2025-12-29T23:36:15.834Z,m,1,2.85,3,5,283,0.81,162
2025-12-29T23:36:15.835Z,m,1,2.85,3,5,283,0.81,162
2025-12-29T23:36:16.478Z,m,1.1,2.85,3,5,299,0.85,162
2025-12-29T23:36:16.479Z,m,1.1,2.85,3,5,299,0.85,162
2025-12-29T23:36:17.122Z,m,1.2,2.85,3,5,269,0.77,162
2025-12-29T23:36:17.122Z,m,1.2,2.85,3,5,269,0.77,162
2025-12-29T23:36:17.766Z,m,1.3,2.85,3,5,298,0.85,162
2025-12-29T23:36:17.766Z,m,1.3,2.85,3,5,298,0.85,162
2025-12-29T23:36:18.410Z,m,0.05,2.85,3,5,290,0.83,162
2025-12-29T23:36:18.410Z,m,0.05,2.85,3,5,290,0.83,162
2025-12-29T23:36:19.054Z,m,0.24,2.85,3,5,299,0.85,162
2025-12-29T23:36:19.055Z,m,0.24,2.85,3,5,299,0.85,162
2025-12-29T23:36:19.698Z,m,0.17,2.85,3,5,254,0.72,162
2025-12-29T23:36:19.699Z,m,0.17,2.85,3,5,254,0.72,162
2025-12-29T23:36:20.342Z,m,0.15,2.85,3,5,253,0.72,162
2025-12-29T23:36:20.342Z,m,0.15,2.85,3,5,253,0.72,162
2025-12-29T23:36:20.986Z,m,0.12,2.85,3,5,272,0.78,162
2025-12-29T23:36:20.987Z,m,0.12,2.85,3,5,272,0.78,162
2025-12-29T23:36:21.630Z,m,0.78,2.85,3,5,271,0.77,162
2025-12-29T23:36:21.631Z,m,0.78,2.85,3,5,271,0.77,162
2025-12-29T23:36:22.274Z,m,0.81,2.85,3,5,282,0.8,162
2025-12-29T23:36:22.274Z,m,0.81,2.85,3,5,282,0.8,162
2025-12-29T23:36:22.919Z,m,0.86,2.85,3,5,259,0.74,162
2025-12-29T23:36:22.918Z,m,0.86,2.85,3,5,259,0.74,162
2025-12-29T23:36:23.563Z,m,0.9,2.85,3,5,265,0.76,162
2025-12-29T23:36:23.564Z,m,0.9,2.85,3,5,265,0.76,162
2025-12-29T23:36:24.206Z,m,0.95,2.85,3,5,270,0.77,162
2025-12-29T23:36:24.207Z,m,0.95,2.85,3,5,270,0.77,162
2025-12-29T23:36:24.850Z,m,1.05,2.85,3,5,275,0.78,162
2025-12-29T23:36:24.851Z,m,1.05,2.85,3,5,275,0.78,162
2025-12-29T23:36:25.497Z,m,1.15,2.85,3,5,266,0.76,162
2025-12-29T23:36:25.498Z,m,1.15,2.85,3,5,266,0.76,162
2025-12-29T23:36:26.138Z,m,1.27,2.85,3,5,298,0.85,162
2025-12-29T23:36:26.139Z,m,1.27,2.85,3,5,298,0.85,162
2025-12-29T23:36:26.784Z,m,1.32,2.85,3,5,282,0.8,162
2025-12-29T23:36:26.785Z,m,1.32,2.85,3,5,282,0.8,162
2025-12-29T23:36:27.426Z,m,0,2.85,3,5,252,0.72,162
2025-12-29T23:36:27.427Z,m,0,2.85,3,5,252,0.72,162
2025-12-29T23:36:28.070Z,m,0.17,2.85,3,5,286,0.82,162
2025-12-29T23:36:28.071Z,m,0.17,2.85,3,5,286,0.82,162
2025-12-29T23:36:28.715Z,m,0.12,2.85,3,5,280,0.8,162
2025-12-29T23:36:28.717Z,m,0.12,2.85,3,5,280,0.8,162
2025-12-29T23:36:29.359Z,m,0.12,2.85,3,5,279,0.8,162
2025-12-29T23:36:29.359Z,m,0.12,2.85,3,5,279,0.8,162
2025-12-29T23:36:30.003Z,m,0.12,2.85,3,5,292,0.83,162
2025-12-29T23:36:30.003Z,m,0.12,2.85,3,5,292,0.83,162
2025-12-29T23:36:30.647Z,m,0.81,2.85,3,5,295,0.84,162
2025-12-29T23:36:30.648Z,m,0.81,2.85,3,5,295,0.84,162
2025-12-29T23:36:31.291Z,m,0.83,2.85,3,5,253,0.72,162
2025-12-29T23:36:31.291Z,m,0.83,2.85,3,5,253,0.72,162
2025-12-29T23:36:31.935Z,m,0.9,2.85,3,5,281,0.8,162
2025-12-29T23:36:31.935Z,m,0.9,2.85,3,5,281,0.8,162
2025-12-29T23:36:32.579Z,m,0.95,2.85,3,5,272,0.78,162
2025-12-29T23:36:32.579Z,m,0.95,2.85,3,5,272,0.78,162
2025-12-29T23:36:33.223Z,m,1.05,2.85,3,5,273,0.78,162
2025-12-29T23:36:33.223Z,m,1.05,2.85,3,5,273,0.78,162
2025-12-29T23:36:33.867Z,m,1.15,2.85,3,5,256,0.73,162
2025-12-29T23:36:33.868Z,m,1.15,2.85,3,5,256,0.73,162
2025-12-29T23:36:34.511Z,m,1.25,2.85,3,5,276,0.79,162
2025-12-29T23:36:34.511Z,m,1.25,2.85,3,5,276,0.79,162
2025-12-29T23:36:35.156Z,m,1.3,2.85,3,5,299,0.85,162
2025-12-29T23:36:35.156Z,m,1.3,2.85,3,5,299,0.85,162
2025-12-29T23:36:35.800Z,m,0.02,2.85,3,5,289,0.82,162
2025-12-29T23:36:35.799Z,m,0.02,2.85,3,5,289,0.82,162
2025-12-29T23:36:36.443Z,m,0.2,2.85,3,5,294,0.84,162
2025-12-29T23:36:36.443Z,m,0.2,2.85,3,5,294,0.84,162
2025-12-29T23:36:37.088Z,m,0.15,2.85,3,5,267,0.76,162
2025-12-29T23:36:37.089Z,m,0.15,2.85,3,5,267,0.76,162
2025-12-29T23:36:37.731Z,m,0.12,2.85,3,5,286,0.82,162
2025-12-29T23:36:37.732Z,m,0.12,2.85,3,5,286,0.82,162
2025-12-29T23:36:38.375Z,m,0.12,2.85,3,5,269,0.77,162
2025-12-29T23:36:38.375Z,m,0.12,2.85,3,5,269,0.77,162
2025-12-29T23:36:39.019Z,m,0.81,2.85,3,5,288,0.82,162
2025-12-29T23:36:39.020Z,m,0.81,2.85,3,5,288,0.82,162
2025-12-29T23:36:39.663Z,m,0.83,2.85,3,5,280,0.8,162
2025-12-29T23:36:39.664Z,m,0.83,2.85,3,5,280,0.8,162
2025-12-29T23:36:40.307Z,m,0.88,2.85,3,5,270,0.77,162
2025-12-29T23:36:40.308Z,m,0.88,2.85,3,5,270,0.77,162
2025-12-29T23:36:40.954Z,m,0.95,2.85,3,5,275,0.78,162
2025-12-29T23:36:40.952Z,m,0.95,2.85,3,5,275,0.78,162
2025-12-29T23:36:41.595Z,m,1.05,2.85,3,5,284,0.81,162
2025-12-29T23:36:41.596Z,m,1.05,2.85,3,5,284,0.81,162
2025-12-29T23:36:42.239Z,m,1.15,2.85,3,5,284,0.81,162
2025-12-29T23:36:42.240Z,m,1.15,2.85,3,5,284,0.81,162
2025-12-29T23:36:42.883Z,m,1.25,2.85,3,5,262,0.75,162
2025-12-29T23:36:42.884Z,m,1.25,2.85,3,5,262,0.75,162
2025-12-29T23:36:43.528Z,m,1.3,2.85,3,5,293,0.84,162
2025-12-29T23:36:43.529Z,m,1.3,2.85,3,5,293,0.84,162
2025-12-29T23:36:44.172Z,m,0.05,2.85,3,5,280,0.8,162
2025-12-29T23:36:44.172Z,m,0.05,2.85,3,5,280,0.8,162
2025-12-29T23:36:44.815Z,m,0.22,2.85,3,5,260,0.74,162
2025-12-29T23:36:44.816Z,m,0.22,2.85,3,5,260,0.74,162
2025-12-29T23:36:45.459Z,m,0.15,2.85,3,5,284,0.81,162
2025-12-29T23:36:45.460Z,m,0.15,2.85,3,5,284,0.81,162
2025-12-29T23:36:46.106Z,m,0.12,2.85,3,5,276,0.79,162
2025-12-29T23:36:46.108Z,m,0.12,2.85,3,5,276,0.79,162
2025-12-29T23:36:46.647Z,,,,,,,,
2025-12-29T23:36:46.648Z,,,,,,,,
2025-12-29T23:36:46.759Z,a,0.2,4.88,0,0,89,0.43,236
2025-12-29T23:36:46.760Z,a,0.2,4.88,0,0,89,0.43,236
2025-12-29T23:36:47.397Z,a,0.68,4.71,0,0,97,0.46,210
2025-12-29T23:36:47.398Z,a,0.68,4.71,0,0,97,0.46,210
2025-12-29T23:36:48.045Z,a,0.68,4.43,0,0,129,0.57,165
2025-12-29T23:36:48.045Z,a,0.68,4.43,0,0,129,0.57,165
2025-12-29T23:36:48.696Z,a,0.15,4.51,0,0,145,0.65,179
2025-12-29T23:36:48.697Z,a,0.15,4.51,0,0,145,0.65,179
2025-12-29T23:36:49.333Z,a,0.1,4.88,0,0,101,0.49,236
2025-12-29T23:36:49.334Z,a,0.1,4.88,0,0,101,0.49,236
2025-12-29T23:36:49.982Z,a,0.83,4.72,0,0,113,0.53,210
2025-12-29T23:36:49.978Z,a,0.83,4.72,0,0,113,0.53,210
2025-12-29T23:36:50.617Z,a,0.93,4.79,0,0,98,0.47,222
2025-12-29T23:36:50.617Z,a,0.93,4.79,0,0,98,0.47,222
2025-12-29T23:36:51.260Z,a,0.78,4.29,0,0,80,0.34,144
2025-12-29T23:36:51.260Z,a,0.78,4.29,0,0,80,0.34,144
2025-12-29T23:36:51.908Z,a,1,4.62,0,0,114,0.53,196
2025-12-29T23:36:51.909Z,a,1,4.62,0,0,114,0.53,196
2025-12-29T23:36:52.552Z,a,0.78,4.02,0,0,297,1.19,103
2025-12-29T23:36:52.553Z,a,0.78,4.02,0,0,297,1.19,103
2025-12-29T23:36:53.191Z,a,0.2,4.69,0,0,96,0.45,206
2025-12-29T23:36:53.192Z,a,0.2,4.69,0,0,96,0.45,206
2025-12-29T23:36:53.835Z,a,0.71,4.83,0,0,80,0.39,228
2025-12-29T23:36:53.835Z,a,0.71,4.83,0,0,80,0.39,228
2025-12-29T23:36:54.483Z,a,0.68,4.88,0,0,132,0.64,236
2025-12-29T23:36:54.484Z,a,0.68,4.88,0,0,132,0.64,236
2025-12-29T23:36:55.127Z,a,0.66,4.68,0,0,116,0.54,203
2025-12-29T23:36:55.128Z,a,0.66,4.68,0,0,116,0.54,203
2025-12-29T23:36:55.772Z,a,0,4.14,0,0,261,1.08,121
2025-12-29T23:36:55.772Z,a,0,4.14,0,0,261,1.08,121
2025-12-29T23:36:56.416Z,a,1.34,4.42,0,0,147,0.65,165
2025-12-29T23:36:56.416Z,a,1.34,4.42,0,0,147,0.65,165
2025-12-29T23:36:57.060Z,a,1.2,4.57,0,0,126,0.58,188
2025-12-29T23:36:57.060Z,a,1.2,4.57,0,0,126,0.58,188
2025-12-29T23:36:57.704Z,a,0.95,4.75,0,0,119,0.57,216
2025-12-29T23:36:57.704Z,a,0.95,4.75,0,0,119,0.57,216
2025-12-29T23:36:58.404Z,a,0.78,4.47,0,0,119,0.53,171
2025-12-29T23:36:58.407Z,a,0.78,4.47,0,0,119,0.53,171
2025-12-29T23:36:58.992Z,a,0.86,4.74,0,0,121,0.57,213
2025-12-29T23:36:58.993Z,a,0.86,4.74,0,0,121,0.57,213
2025-12-29T23:36:59.637Z,a,0.71,4.07,0,0,287,1.17,110
2025-12-29T23:36:59.637Z,a,0.71,4.07,0,0,287,1.17,110
2025-12-29T23:37:00.281Z,a,0.29,4.98,0,0,107,0.53,251
2025-12-29T23:37:00.281Z,a,0.29,4.98,0,0,107,0.53,251
2025-12-29T23:37:00.925Z,a,0.66,4.32,0,0,125,0.54,149
2025-12-29T23:37:00.926Z,a,0.66,4.32,0,0,125,0.54,149
2025-12-29T23:37:01.569Z,a,0.29,4.24,0,0,100,0.42,135
2025-12-29T23:37:01.570Z,a,0.29,4.24,0,0,100,0.42,135
2025-12-29T23:37:02.208Z,a,1.34,4.72,0,0,98,0.46,210
2025-12-29T23:37:02.209Z,a,1.34,4.72,0,0,98,0.46,210
2025-12-29T23:37:02.856Z,a,0.98,4.1,0,0,272,1.12,115
2025-12-29T23:37:02.857Z,a,0.98,4.1,0,0,272,1.12,115
2025-12-29T23:37:03.496Z,a,1.25,4.45,0,0,85,0.38,168
2025-12-29T23:37:03.496Z,a,1.25,4.45,0,0,85,0.38,168
2025-12-29T23:37:04.153Z,a,0.95,4.49,0,0,123,0.55,174
2025-12-29T23:37:04.154Z,a,0.95,4.49,0,0,123,0.55,174
2025-12-29T23:37:04.688Z,,,,,,,,
2025-12-29T23:37:04.688Z,,,,,,,,
2025-12-29T23:37:04.797Z,m,0.93,4.49,0,0,117,0.53,174
2025-12-29T23:37:04.798Z,m,0.93,4.49,0,0,117,0.53,174
2025-12-29T23:37:05.457Z,m,1.27,4.49,0,0,116,0.52,174
2025-12-29T23:37:05.457Z,m,1.27,4.49,0,0,116,0.52,174
2025-12-29T23:37:06.084Z,m,0,4.49,0,0,87,0.39,174
2025-12-29T23:37:06.084Z,m,0,4.49,0,0,87,0.39,174
2025-12-29T23:37:06.732Z,m,0.15,4.49,0,0,121,0.54,174
2025-12-29T23:37:06.733Z,m,0.15,4.49,0,0,121,0.54,174
2025-12-29T23:37:07.376Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:37:07.378Z,m,0,3.76,4,6,294,1.11,211
2025-12-29T23:37:08.021Z,m,0.12,3.76,4,6,269,1.01,211
